789: vertex_id[1167] = { stop( Tverskaya ul 80 ), bus( 80k), pos( 18 ) }
790: vertex_id[2848] = { stop( Tverskaya ul 80 ), bus( 50), pos( 7 ) }
791: vertex_id[1662] = { stop( Tverskaya ul 80 ), bus( 48k), pos( 33 ) }
792: vertex_id[1432] = { stop( Tverskaya ul 80 ), bus( 74k), pos( 33 ) }
793: vertex_id[2871] = { stop( Kiyevskoye sh 30 ), bus( 51k), pos( 2 ) }
794: vertex_id[2781] = { stop( Kiyevskoye sh 30 ), bus( 59), pos( 3 ) }
795: vertex_id[23] = { stop( Kiyevskoye sh 30 ), bus( 97), pos( 2 ) }
796: vertex_id[298] = { stop( Kiyevskoye sh 30 ), bus( 95), pos( 3 ) }
797: vertex_id[461] = { stop( Kiyevskoye sh 30 ), bus( 75k), pos( 1 ) }
798: vertex_id[1195] = { stop( Kiyevskoye sh 30 ), bus( 3k), pos( 3 ) }
799: vertex_id[645] = { stop( Kiyevskoye sh 30 ), bus( 65k), pos( 2 ) }
800: vertex_id[1334] = { stop( Kiyevskoye sh 30 ), bus( 1), pos( 2 ) }
801: vertex_id[1546] = { stop( Kiyevskoye sh 30 ), bus( 41), pos( 2 ) }
802: vertex_id[2610] = { stop( Kiyevskoye sh 30 ), bus( 45k), pos( 1 ) }
803: vertex_id[2473] = { stop( Kiyevskoye sh 30 ), bus( 37k), pos( 3 ) }
804: vertex_id[2339] = { stop( Kiyevskoye sh 30 ), bus( 13), pos( 2 ) }
805: vertex_id[1450] = { stop( Kiyevskoye sh 30 ), bus( 31k), pos( 1 ) }
806: vertex_id[1960] = { stop( Kiyevskoye sh 30 ), bus( 7k), pos( 1 ) }
807: vertex_id[2219] = { stop( Kiyevskoye sh 30 ), bus( 11), pos( 1 ) }
808: vertex_id[2153] = { stop( Kiyevskoye sh 30 ), bus( 9k), pos( 3 ) }
809: vertex_id[2250] = { stop( Kiyevskoye sh 30 ), bus( 33k), pos( 2 ) }
810: vertex_id[2970] = { stop( Luzhniki ), bus( 57k), pos( 4 ) }
811: vertex_id[2948] = { stop( Luzhniki ), bus( 54), pos( 5 ) }
812: vertex_id[2918] = { stop( Luzhniki ), bus( 53k), pos( 7 ) }
813: vertex_id[2877] = { stop( Luzhniki ), bus( 51k), pos( 8 ) }
814: vertex_id[2857] = { stop( Luzhniki ), bus( 19k), pos( 3 ) }
815: vertex_id[2844] = { stop( Luzhniki ), bus( 50), pos( 3 ) }
816: vertex_id[2827] = { stop( Luzhniki ), bus( 55k), pos( 2 ) }
817: vertex_id[2789] = { stop( Luzhniki ), bus( 59), pos( 11 ) }
818: vertex_id[2769] = { stop( Luzhniki ), bus( 67), pos( 2 ) }
819: vertex_id[2754] = { stop( Luzhniki ), bus( 47k), pos( 2 ) }
820: vertex_id[2718] = { stop( Luzhniki ), bus( 58), pos( 9 ) }
821: vertex_id[2675] = { stop( Luzhniki ), bus( 30), pos( 10 ) }
822: vertex_id[2657] = { stop( Luzhniki ), bus( 71k), pos( 3 ) }
823: vertex_id[2617] = { stop( Luzhniki ), bus( 45k), pos( 8 ) }
824: vertex_id[2586] = { stop( Luzhniki ), bus( 15), pos( 3 ) }
825: vertex_id[2568] = { stop( Luzhniki ), bus( 43k), pos( 3 ) }
826: vertex_id[2552] = { stop( Luzhniki ), bus( 44), pos( 6 ) }
827: vertex_id[2521] = { stop( Luzhniki ), bus( 40k), pos( 6 ) }
828: vertex_id[2480] = { stop( Luzhniki ), bus( 37k), pos( 10 ) }
829: vertex_id[2440] = { stop( Luzhniki ), bus( 35), pos( 7 ) }
830: vertex_id[2410] = { stop( Luzhniki ), bus( 8), pos( 7 ) }
831: vertex_id[2379] = { stop( Luzhniki ), bus( 70k), pos( 9 ) }
832: vertex_id[2345] = { stop( Luzhniki ), bus( 13), pos( 8 ) }
833: vertex_id[2300] = { stop( Luzhniki ), bus( 68k), pos( 12 ) }
834: vertex_id[2256] = { stop( Luzhniki ), bus( 33k), pos( 8 ) }
835: vertex_id[2226] = { stop( Luzhniki ), bus( 11), pos( 8 ) }
836: vertex_id[2205] = { stop( Luzhniki ), bus( 64k), pos( 5 ) }
837: vertex_id[2160] = { stop( Luzhniki ), bus( 9k), pos( 10 ) }
838: vertex_id[2118] = { stop( Luzhniki ), bus( 18), pos( 9 ) }
839: vertex_id[2101] = { stop( Luzhniki ), bus( 6k), pos( 3 ) }
840: vertex_id[2062] = { stop( Luzhniki ), bus( 12), pos( 11 ) }
841: vertex_id[2038] = { stop( Luzhniki ), bus( 29k), pos( 2 ) }
842: vertex_id[2022] = { stop( Luzhniki ), bus( 89), pos( 2 ) }
843: vertex_id[2004] = { stop( Luzhniki ), bus( 25k), pos( 3 ) }
844: vertex_id[1966] = { stop( Luzhniki ), bus( 7k), pos( 7 ) }
845: vertex_id[1933] = { stop( Luzhniki ), bus( 90k), pos( 8 ) }
846: vertex_id[1914] = { stop( Luzhniki ), bus( 49), pos( 3 ) }
847: vertex_id[1901] = { stop( Luzhniki ), bus( 42), pos( 3 ) }
848: vertex_id[1887] = { stop( Luzhniki ), bus( 83k), pos( 4 ) }
849: vertex_id[792] = { stop( Luzhniki ), bus( 60), pos( 8 ) }
850: vertex_id[751] = { stop( Luzhniki ), bus( 62), pos( 11 ) }
851: vertex_id[611] = { stop( Luzhniki ), bus( 66), pos( 4 ) }
852: vertex_id[582] = { stop( Luzhniki ), bus( 72k), pos( 12 ) }
853: vertex_id[6] = { stop( Luzhniki ), bus( 99k), pos( 6 ) }
854: vertex_id[411] = { stop( Luzhniki ), bus( 76k), pos( 10 ) }
855: vertex_id[954] = { stop( Luzhniki ), bus( 26), pos( 5 ) }
856: vertex_id[983] = { stop( Luzhniki ), bus( 32), pos( 10 ) }
857: vertex_id[1028] = { stop( Luzhniki ), bus( 56k), pos( 12 ) }
858: vertex_id[820] = { stop( Luzhniki ), bus( 22k), pos( 3 ) }
859: vertex_id[384] = { stop( Luzhniki ), bus( 77k), pos( 3 ) }
860: vertex_id[632] = { stop( Luzhniki ), bus( 94k), pos( 3 ) }
861: vertex_id[649] = { stop( Luzhniki ), bus( 65k), pos( 6 ) }
862: vertex_id[366] = { stop( Luzhniki ), bus( 78k), pos( 5 ) }
863: vertex_id[513] = { stop( Luzhniki ), bus( 91), pos( 6 ) }
864: vertex_id[548] = { stop( Luzhniki ), bus( 73k), pos( 3 ) }
865: vertex_id[448] = { stop( Luzhniki ), bus( 79), pos( 2 ) }
866: vertex_id[468] = { stop( Luzhniki ), bus( 75k), pos( 8 ) }
867: vertex_id[103] = { stop( Luzhniki ), bus( 92k), pos( 7 ) }
868: vertex_id[239] = { stop( Luzhniki ), bus( 82k), pos( 2 ) }
869: vertex_id[221] = { stop( Luzhniki ), bus( 85k), pos( 2 ) }
870: vertex_id[1873] = { stop( Luzhniki ), bus( 5k), pos( 3 ) }
871: vertex_id[1841] = { stop( Luzhniki ), bus( 61k), pos( 5 ) }
872: vertex_id[1816] = { stop( Luzhniki ), bus( 98), pos( 6 ) }
873: vertex_id[28] = { stop( Luzhniki ), bus( 97), pos( 7 ) }
874: vertex_id[167] = { stop( Luzhniki ), bus( 87k), pos( 2 ) }
875: vertex_id[701] = { stop( Luzhniki ), bus( 63), pos( 10 ) }
876: vertex_id[347] = { stop( Luzhniki ), bus( 81), pos( 2 ) }
877: vertex_id[305] = { stop( Luzhniki ), bus( 95), pos( 10 ) }
878: vertex_id[262] = { stop( Luzhniki ), bus( 100k), pos( 12 ) }
879: vertex_id[65] = { stop( Luzhniki ), bus( 96), pos( 3 ) }
880: vertex_id[79] = { stop( Luzhniki ), bus( 93k), pos( 3 ) }
881: vertex_id[1072] = { stop( Luzhniki ), bus( 14), pos( 8 ) }
882: vertex_id[1112] = { stop( Luzhniki ), bus( 34), pos( 12 ) }
883: vertex_id[139] = { stop( Luzhniki ), bus( 88k), pos( 9 ) }
884: vertex_id[1689] = { stop( Luzhniki ), bus( 17), pos( 10 ) }
885: vertex_id[1722] = { stop( Luzhniki ), bus( 10k), pos( 2 ) }
886: vertex_id[1741] = { stop( Luzhniki ), bus( 38k), pos( 10 ) }
887: vertex_id[179] = { stop( Luzhniki ), bus( 86k), pos( 3 ) }
888: vertex_id[195] = { stop( Luzhniki ), bus( 84k), pos( 5 ) }
889: vertex_id[920] = { stop( Luzhniki ), bus( 16k), pos( 6 ) }
890: vertex_id[837] = { stop( Luzhniki ), bus( 21k), pos( 3 ) }
891: vertex_id[859] = { stop( Luzhniki ), bus( 52), pos( 12 ) }
892: vertex_id[895] = { stop( Luzhniki ), bus( 20), pos( 4 ) }
893: vertex_id[1155] = { stop( Luzhniki ), bus( 80k), pos( 6 ) }
894: vertex_id[1179] = { stop( Luzhniki ), bus( 27k), pos( 3 ) }
895: vertex_id[1203] = { stop( Luzhniki ), bus( 3k), pos( 11 ) }
896: vertex_id[1253] = { stop( Luzhniki ), bus( 46k), pos( 12 ) }
897: vertex_id[1303] = { stop( Luzhniki ), bus( 39k), pos( 10 ) }
898: vertex_id[1282] = { stop( Luzhniki ), bus( 69k), pos( 2 ) }
899: vertex_id[1337] = { stop( Luzhniki ), bus( 1), pos( 5 ) }
900: vertex_id[1363] = { stop( Luzhniki ), bus( 36), pos( 6 ) }
901: vertex_id[1387] = { stop( Luzhniki ), bus( 2k), pos( 4 ) }
902: vertex_id[1459] = { stop( Luzhniki ), bus( 31k), pos( 10 ) }
903: vertex_id[1411] = { stop( Luzhniki ), bus( 74k), pos( 12 ) }
904: vertex_id[1506] = { stop( Luzhniki ), bus( 28), pos( 12 ) }
905: vertex_id[1552] = { stop( Luzhniki ), bus( 41), pos( 8 ) }
906: vertex_id[1596] = { stop( Luzhniki ), bus( 23k), pos( 6 ) }
907: vertex_id[1641] = { stop( Luzhniki ), bus( 48k), pos( 12 ) }
908: vertex_id[1772] = { stop( Luzhniki ), bus( 24k), pos( 4 ) }
909: vertex_id[1798] = { stop( Luzhniki ), bus( 4), pos( 4 ) }
910: vertex_id[2899] = { stop( Leningradskiy pr 60 ), bus( 51k), pos( 30 ) }
911: vertex_id[2813] = { stop( Leningradskiy pr 60 ), bus( 59), pos( 35 ) }
912: vertex_id[2502] = { stop( Leningradskiy pr 60 ), bus( 37k), pos( 32 ) }
913: vertex_id[2361] = { stop( Leningradskiy pr 60 ), bus( 13), pos( 24 ) }
914: vertex_id[2992] = { stop( Leningradskiy pr 60 ), bus( 57k), pos( 26 ) }
915: vertex_id[2239] = { stop( Leningradskiy pr 60 ), bus( 11), pos( 21 ) }
916: vertex_id[2186] = { stop( Leningradskiy pr 60 ), bus( 9k), pos( 36 ) }
917: vertex_id[2032] = { stop( Leningradskiy pr 60 ), bus( 89), pos( 12 ) }
918: vertex_id[2936] = { stop( Leningradskiy pr 60 ), bus( 53k), pos( 25 ) }
919: vertex_id[492] = { stop( Leningradskiy pr 60 ), bus( 75k), pos( 32 ) }
920: vertex_id[51] = { stop( Leningradskiy pr 60 ), bus( 97), pos( 30 ) }
921: vertex_id[2761] = { stop( Leningradskiy pr 60 ), bus( 47k), pos( 9 ) }
922: vertex_id[2014] = { stop( Leningradskiy pr 60 ), bus( 25k), pos( 13 ) }
923: vertex_id[395] = { stop( Leningradskiy pr 60 ), bus( 77k), pos( 14 ) }
924: vertex_id[2455] = { stop( Leningradskiy pr 60 ), bus( 35), pos( 22 ) }
925: vertex_id[533] = { stop( Leningradskiy pr 60 ), bus( 91), pos( 26 ) }
926: vertex_id[16] = { stop( Leningradskiy pr 60 ), bus( 99k), pos( 16 ) }
927: vertex_id[725] = { stop( Leningradskiy pr 60 ), bus( 63), pos( 34 ) }
928: vertex_id[675] = { stop( Leningradskiy pr 60 ), bus( 65k), pos( 32 ) }
929: vertex_id[1616] = { stop( Leningradskiy pr 60 ), bus( 23k), pos( 26 ) }
930: vertex_id[1319] = { stop( Leningradskiy pr 60 ), bus( 39k), pos( 26 ) }
931: vertex_id[1227] = { stop( Leningradskiy pr 60 ), bus( 3k), pos( 35 ) }
932: vertex_id[1709] = { stop( Leningradskiy pr 60 ), bus( 17), pos( 30 ) }
933: vertex_id[1481] = { stop( Leningradskiy pr 60 ), bus( 31k), pos( 32 ) }
934: vertex_id[1986] = { stop( Leningradskiy pr 60 ), bus( 7k), pos( 27 ) }
935: vertex_id[2746] = { stop( Leningradskoye sh 70 ), bus( 58), pos( 37 ) }
936: vertex_id[2542] = { stop( Leningradskoye sh 70 ), bus( 40k), pos( 27 ) }
937: vertex_id[2429] = { stop( Leningradskoye sh 70 ), bus( 8), pos( 26 ) }
938: vertex_id[2331] = { stop( Leningradskoye sh 70 ), bus( 68k), pos( 43 ) }
939: vertex_id[2145] = { stop( Leningradskoye sh 70 ), bus( 18), pos( 36 ) }
940: vertex_id[2092] = { stop( Leningradskoye sh 70 ), bus( 12), pos( 41 ) }
941: vertex_id[1538] = { stop( Leningradskoye sh 70 ), bus( 28), pos( 44 ) }
942: vertex_id[1673] = { stop( Leningradskoye sh 70 ), bus( 48k), pos( 44 ) }
943: vertex_id[1443] = { stop( Leningradskoye sh 70 ), bus( 74k), pos( 44 ) }
944: vertex_id[160] = { stop( Leningradskoye sh 70 ), bus( 88k), pos( 30 ) }
945: vertex_id[1790] = { stop( Leningradskoye sh 70 ), bus( 24k), pos( 22 ) }
946: vertex_id[1143] = { stop( Leningradskoye sh 70 ), bus( 34), pos( 43 ) }
947: vertex_id[124] = { stop( Leningradskoye sh 70 ), bus( 92k), pos( 28 ) }
948: vertex_id[215] = { stop( Leningradskoye sh 70 ), bus( 84k), pos( 25 ) }
949: vertex_id[289] = { stop( Leningradskoye sh 70 ), bus( 100k), pos( 39 ) }
950: vertex_id[2215] = { stop( Leningradskoye sh 70 ), bus( 64k), pos( 15 ) }
951: vertex_id[970] = { stop( Leningradskoye sh 70 ), bus( 26), pos( 21 ) }
952: vertex_id[441] = { stop( Leningradskoye sh 70 ), bus( 76k), pos( 40 ) }
953: vertex_id[625] = { stop( Leningradskoye sh 70 ), bus( 66), pos( 18 ) }
954: vertex_id[602] = { stop( Leningradskoye sh 70 ), bus( 72k), pos( 32 ) }
955: vertex_id[778] = { stop( Leningradskoye sh 70 ), bus( 62), pos( 38 ) }
956: vertex_id[812] = { stop( Leningradskoye sh 70 ), bus( 60), pos( 28 ) }
957: vertex_id[885] = { stop( Leningradskoye sh 70 ), bus( 52), pos( 38 ) }
958: vertex_id[2703] = { stop( Leningradskoye sh 70 ), bus( 30), pos( 38 ) }
959: vertex_id[1010] = { stop( Leningradskoye sh 70 ), bus( 32), pos( 37 ) }
960: vertex_id[1058] = { stop( Leningradskoye sh 70 ), bus( 56k), pos( 42 ) }
961: vertex_id[2878] = { stop( Komsomolskiy pr 20 ), bus( 51k), pos( 9 ) }
962: vertex_id[2618] = { stop( Komsomolskiy pr 20 ), bus( 45k), pos( 9 ) }
963: vertex_id[2587] = { stop( Komsomolskiy pr 20 ), bus( 15), pos( 4 ) }
964: vertex_id[2481] = { stop( Komsomolskiy pr 20 ), bus( 37k), pos( 11 ) }
965: vertex_id[2257] = { stop( Komsomolskiy pr 20 ), bus( 33k), pos( 9 ) }
966: vertex_id[7] = { stop( Komsomolskiy pr 20 ), bus( 99k), pos( 7 ) }
967: vertex_id[2920] = { stop( Komsomolskiy pr 20 ), bus( 53k), pos( 9 ) }
968: vertex_id[306] = { stop( Komsomolskiy pr 20 ), bus( 95), pos( 11 ) }
969: vertex_id[80] = { stop( Komsomolskiy pr 20 ), bus( 93k), pos( 4 ) }
970: vertex_id[1554] = { stop( Komsomolskiy pr 20 ), bus( 41), pos( 10 ) }
971: vertex_id[386] = { stop( Komsomolskiy pr 20 ), bus( 77k), pos( 5 ) }
972: vertex_id[2441] = { stop( Komsomolskiy pr 20 ), bus( 35), pos( 8 ) }
973: vertex_id[514] = { stop( Komsomolskiy pr 20 ), bus( 91), pos( 7 ) }
974: vertex_id[651] = { stop( Komsomolskiy pr 20 ), bus( 65k), pos( 8 ) }
975: vertex_id[1597] = { stop( Komsomolskiy pr 20 ), bus( 23k), pos( 7 ) }
976: vertex_id[1843] = { stop( Komsomolskiy pr 20 ), bus( 61k), pos( 7 ) }
977: vertex_id[1968] = { stop( Komsomolskiy pr 20 ), bus( 7k), pos( 9 ) }
978: vertex_id[2972] = { stop( Komsomolskiy pr 20 ), bus( 57k), pos( 6 ) }
979: vertex_id[2227] = { stop( Komsomolskiy pr 20 ), bus( 11), pos( 9 ) }
980: vertex_id[549] = { stop( Komsomolskiy pr 20 ), bus( 73k), pos( 4 ) }
981: vertex_id[2162] = { stop( Komsomolskiy pr 20 ), bus( 9k), pos( 12 ) }
982: vertex_id[2906] = { stop( Mezhdunarodnoye sh 10 ), bus( 51k), pos( 37 ) }
983: vertex_id[2643] = { stop( Mezhdunarodnoye sh 10 ), bus( 45k), pos( 34 ) }
984: vertex_id[2507] = { stop( Mezhdunarodnoye sh 10 ), bus( 37k), pos( 37 ) }
985: vertex_id[2279] = { stop( Mezhdunarodnoye sh 10 ), bus( 33k), pos( 31 ) }
986: vertex_id[56] = { stop( Mezhdunarodnoye sh 10 ), bus( 97), pos( 35 ) }
987: vertex_id[335] = { stop( Mezhdunarodnoye sh 10 ), bus( 95), pos( 40 ) }
988: vertex_id[498] = { stop( Mezhdunarodnoye sh 10 ), bus( 75k), pos( 38 ) }
989: vertex_id[2461] = { stop( Mezhdunarodnoye sh 10 ), bus( 35), pos( 28 ) }
990: vertex_id[537] = { stop( Mezhdunarodnoye sh 10 ), bus( 91), pos( 30 ) }
991: vertex_id[730] = { stop( Mezhdunarodnoye sh 10 ), bus( 63), pos( 39 ) }
992: vertex_id[1323] = { stop( Mezhdunarodnoye sh 10 ), bus( 39k), pos( 30 ) }
993: vertex_id[1354] = { stop( Mezhdunarodnoye sh 10 ), bus( 1), pos( 22 ) }
994: vertex_id[1581] = { stop( Mezhdunarodnoye sh 10 ), bus( 41), pos( 37 ) }
995: vertex_id[1896] = { stop( Mezhdunarodnoye sh 10 ), bus( 83k), pos( 13 ) }
996: vertex_id[1923] = { stop( Mezhdunarodnoye sh 10 ), bus( 49), pos( 12 ) }
997: vertex_id[565] = { stop( Mezhdunarodnoye sh 10 ), bus( 73k), pos( 20 ) }
998: vertex_id[2192] = { stop( Mezhdunarodnoye sh 10 ), bus( 9k), pos( 42 ) }
999: vertex_id[2243] = { stop( Mezhdunarodnoye sh 10 ), bus( 11), pos( 25 ) }
1000: vertex_id[2873] = { stop( Kiyevskoye sh 60 ), bus( 51k), pos( 4 ) }
1001: vertex_id[2784] = { stop( Kiyevskoye sh 60 ), bus( 59), pos( 6 ) }
1002: vertex_id[2] = { stop( Kiyevskoye sh 60 ), bus( 99k), pos( 2 ) }
1003: vertex_id[2913] = { stop( Kiyevskoye sh 60 ), bus( 53k), pos( 2 ) }
1004: vertex_id[301] = { stop( Kiyevskoye sh 60 ), bus( 95), pos( 6 ) }
1005: vertex_id[463] = { stop( Kiyevskoye sh 60 ), bus( 75k), pos( 3 ) }
1006: vertex_id[510] = { stop( Kiyevskoye sh 60 ), bus( 91), pos( 3 ) }
1007: vertex_id[1177] = { stop( Kiyevskoye sh 60 ), bus( 27k), pos( 1 ) }
1008: vertex_id[1298] = { stop( Kiyevskoye sh 60 ), bus( 39k), pos( 5 ) }
1009: vertex_id[1453] = { stop( Kiyevskoye sh 60 ), bus( 31k), pos( 4 ) }
1010: vertex_id[1198] = { stop( Kiyevskoye sh 60 ), bus( 3k), pos( 6 ) }
1011: vertex_id[1684] = { stop( Kiyevskoye sh 60 ), bus( 17), pos( 5 ) }
1012: vertex_id[2156] = { stop( Kiyevskoye sh 60 ), bus( 9k), pos( 6 ) }
1013: vertex_id[2220] = { stop( Kiyevskoye sh 60 ), bus( 11), pos( 2 ) }
1014: vertex_id[2476] = { stop( Kiyevskoye sh 60 ), bus( 37k), pos( 6 ) }
1015: vertex_id[2340] = { stop( Kiyevskoye sh 60 ), bus( 13), pos( 3 ) }
1016: vertex_id[2855] = { stop( Kiyevskoye sh 80 ), bus( 19k), pos( 1 ) }
1017: vertex_id[2786] = { stop( Kiyevskoye sh 80 ), bus( 59), pos( 8 ) }
1018: vertex_id[2915] = { stop( Kiyevskoye sh 80 ), bus( 53k), pos( 4 ) }
1019: vertex_id[302] = { stop( Kiyevskoye sh 80 ), bus( 95), pos( 7 ) }
1020: vertex_id[465] = { stop( Kiyevskoye sh 80 ), bus( 75k), pos( 5 ) }
1021: vertex_id[25] = { stop( Kiyevskoye sh 80 ), bus( 97), pos( 4 ) }
1022: vertex_id[2222] = { stop( Kiyevskoye sh 80 ), bus( 11), pos( 4 ) }
1023: vertex_id[3] = { stop( Kiyevskoye sh 80 ), bus( 99k), pos( 3 ) }
1024: vertex_id[697] = { stop( Kiyevskoye sh 80 ), bus( 63), pos( 6 ) }
1025: vertex_id[647] = { stop( Kiyevskoye sh 80 ), bus( 65k), pos( 4 ) }
1026: vertex_id[1593] = { stop( Kiyevskoye sh 80 ), bus( 23k), pos( 3 ) }
1027: vertex_id[1200] = { stop( Kiyevskoye sh 80 ), bus( 3k), pos( 8 ) }
1028: vertex_id[1299] = { stop( Kiyevskoye sh 80 ), bus( 39k), pos( 6 ) }
1029: vertex_id[1455] = { stop( Kiyevskoye sh 80 ), bus( 31k), pos( 6 ) }
1030: vertex_id[2655] = { stop( Kiyevskoye sh 80 ), bus( 71k), pos( 1 ) }
1031: vertex_id[2584] = { stop( Kiyevskoye sh 80 ), bus( 15), pos( 1 ) }
1032: vertex_id[2477] = { stop( Kiyevskoye sh 80 ), bus( 37k), pos( 7 ) }
1033: vertex_id[2341] = { stop( Kiyevskoye sh 80 ), bus( 13), pos( 4 ) }
1034: vertex_id[2714] = { stop( Pr Vernadskogo 50 ), bus( 58), pos( 5 ) }
1035: vertex_id[2294] = { stop( Pr Vernadskogo 50 ), bus( 68k), pos( 6 ) }
1036: vertex_id[2057] = { stop( Pr Vernadskogo 50 ), bus( 12), pos( 6 ) }
1037: vertex_id[1796] = { stop( Pr Vernadskogo 50 ), bus( 4), pos( 2 ) }
1038: vertex_id[1930] = { stop( Pr Vernadskogo 50 ), bus( 90k), pos( 5 ) }
1039: vertex_id[1500] = { stop( Pr Vernadskogo 50 ), bus( 28), pos( 6 ) }
1040: vertex_id[1635] = { stop( Pr Vernadskogo 50 ), bus( 48k), pos( 6 ) }
1041: vertex_id[1405] = { stop( Pr Vernadskogo 50 ), bus( 74k), pos( 6 ) }
1042: vertex_id[1813] = { stop( Pr Vernadskogo 50 ), bus( 98), pos( 3 ) }
1043: vertex_id[1360] = { stop( Pr Vernadskogo 50 ), bus( 36), pos( 3 ) }
1044: vertex_id[135] = { stop( Pr Vernadskogo 50 ), bus( 88k), pos( 5 ) }
1045: vertex_id[256] = { stop( Pr Vernadskogo 50 ), bus( 100k), pos( 6 ) }
1046: vertex_id[2549] = { stop( Pr Vernadskogo 50 ), bus( 44), pos( 3 ) }
1047: vertex_id[2519] = { stop( Pr Vernadskogo 50 ), bus( 40k), pos( 4 ) }
1048: vertex_id[365] = { stop( Pr Vernadskogo 50 ), bus( 78k), pos( 4 ) }
1049: vertex_id[406] = { stop( Pr Vernadskogo 50 ), bus( 76k), pos( 5 ) }
1050: vertex_id[609] = { stop( Pr Vernadskogo 50 ), bus( 66), pos( 2 ) }
1051: vertex_id[576] = { stop( Pr Vernadskogo 50 ), bus( 72k), pos( 6 ) }
1052: vertex_id[746] = { stop( Pr Vernadskogo 50 ), bus( 62), pos( 6 ) }
1053: vertex_id[2375] = { stop( Pr Vernadskogo 50 ), bus( 70k), pos( 5 ) }
1054: vertex_id[1247] = { stop( Pr Vernadskogo 50 ), bus( 46k), pos( 6 ) }
1055: vertex_id[787] = { stop( Pr Vernadskogo 50 ), bus( 60), pos( 3 ) }
1056: vertex_id[193] = { stop( Pr Vernadskogo 50 ), bus( 84k), pos( 3 ) }
1057: vertex_id[1106] = { stop( Pr Vernadskogo 50 ), bus( 34), pos( 6 ) }
1058: vertex_id[1736] = { stop( Pr Vernadskogo 50 ), bus( 38k), pos( 5 ) }
1059: vertex_id[853] = { stop( Pr Vernadskogo 50 ), bus( 52), pos( 6 ) }
1060: vertex_id[2669] = { stop( Pr Vernadskogo 50 ), bus( 30), pos( 4 ) }
1061: vertex_id[977] = { stop( Pr Vernadskogo 50 ), bus( 32), pos( 4 ) }
1062: vertex_id[1022] = { stop( Pr Vernadskogo 50 ), bus( 56k), pos( 6 ) }
1063: vertex_id[2711] = { stop( Pr Vernadskogo 10 ), bus( 58), pos( 2 ) }
1064: vertex_id[2290] = { stop( Pr Vernadskogo 10 ), bus( 68k), pos( 2 ) }
1065: vertex_id[2111] = { stop( Pr Vernadskogo 10 ), bus( 18), pos( 2 ) }
1066: vertex_id[2053] = { stop( Pr Vernadskogo 10 ), bus( 12), pos( 2 ) }
1067: vertex_id[1927] = { stop( Pr Vernadskogo 10 ), bus( 90k), pos( 2 ) }
1068: vertex_id[1496] = { stop( Pr Vernadskogo 10 ), bus( 28), pos( 2 ) }
1069: vertex_id[1631] = { stop( Pr Vernadskogo 10 ), bus( 48k), pos( 2 ) }
1070: vertex_id[1401] = { stop( Pr Vernadskogo 10 ), bus( 74k), pos( 2 ) }
1071: vertex_id[1385] = { stop( Pr Vernadskogo 10 ), bus( 2k), pos( 2 ) }
1072: vertex_id[2372] = { stop( Pr Vernadskogo 10 ), bus( 70k), pos( 2 ) }
1073: vertex_id[1243] = { stop( Pr Vernadskogo 10 ), bus( 46k), pos( 2 ) }
1074: vertex_id[252] = { stop( Pr Vernadskogo 10 ), bus( 100k), pos( 2 ) }
1075: vertex_id[2517] = { stop( Pr Vernadskogo 10 ), bus( 40k), pos( 2 ) }
1076: vertex_id[363] = { stop( Pr Vernadskogo 10 ), bus( 78k), pos( 2 ) }
1077: vertex_id[403] = { stop( Pr Vernadskogo 10 ), bus( 76k), pos( 2 ) }
1078: vertex_id[572] = { stop( Pr Vernadskogo 10 ), bus( 72k), pos( 2 ) }
1079: vertex_id[742] = { stop( Pr Vernadskogo 10 ), bus( 62), pos( 2 ) }
1080: vertex_id[1733] = { stop( Pr Vernadskogo 10 ), bus( 38k), pos( 2 ) }
1081: vertex_id[849] = { stop( Pr Vernadskogo 10 ), bus( 52), pos( 2 ) }
1082: vertex_id[893] = { stop( Pr Vernadskogo 10 ), bus( 20), pos( 2 ) }
1083: vertex_id[1066] = { stop( Pr Vernadskogo 10 ), bus( 14), pos( 2 ) }
1084: vertex_id[98] = { stop( Pr Vernadskogo 10 ), bus( 92k), pos( 2 ) }
1085: vertex_id[1102] = { stop( Pr Vernadskogo 10 ), bus( 34), pos( 2 ) }
1086: vertex_id[916] = { stop( Pr Vernadskogo 10 ), bus( 16k), pos( 2 ) }
1087: vertex_id[2667] = { stop( Pr Vernadskogo 10 ), bus( 30), pos( 2 ) }
1088: vertex_id[975] = { stop( Pr Vernadskogo 10 ), bus( 32), pos( 2 ) }
1089: vertex_id[1018] = { stop( Pr Vernadskogo 10 ), bus( 56k), pos( 2 ) }
1090: vertex_id[2724] = { stop( Ostozhenka 60 ), bus( 58), pos( 15 ) }
1091: vertex_id[2307] = { stop( Ostozhenka 60 ), bus( 68k), pos( 19 ) }
1092: vertex_id[1938] = { stop( Ostozhenka 60 ), bus( 90k), pos( 13 ) }
1093: vertex_id[1513] = { stop( Ostozhenka 60 ), bus( 28), pos( 19 ) }
1094: vertex_id[1648] = { stop( Ostozhenka 60 ), bus( 48k), pos( 19 ) }
1095: vertex_id[1418] = { stop( Ostozhenka 60 ), bus( 74k), pos( 19 ) }
1096: vertex_id[1257] = { stop( Ostozhenka 60 ), bus( 46k), pos( 16 ) }
1097: vertex_id[269] = { stop( Ostozhenka 60 ), bus( 100k), pos( 19 ) }
